id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,satisfaccion_estudiante,indice_promotor_neto,puntaje_esfuerzo_cliente,mes_consulta
E28228,2024-04-29,False,Solicitud de documentos,Media,3241,931,A132,2,True,4,65,3,abril
E28229,2023-08-23,True,Consulta de trámites,Media,1594,90,A290,2,True,1,-3,4,agosto
E28230,2024-12-28,False,Consulta de trámites,Alta,1466,704,A387,2,True,3,-68,1,diciembre
E28231,2023-11-12,True,Consulta de matrícula,Media,243,243,A214,1,True,5,40,5,noviembre
E28232,2023-12-13,True,Consulta de trámites,Baja,1339,231,A155,1,True,1,-24,2,diciembre
E28233,2024-04-12,False,Consulta de trámites,Media,614,143,A263,1,True,5,24,4,abril
E28234,2023-02-17,False,Solicitud de documentos,Media,2786,955,A459,3,True,4,-12,4,febrero
E28235,2024-06-15,True,Queja,Alta,1947,998,A488,2,True,1,-28,2,junio
E28236,2023-02-19,True,Consulta de matrícula,Media,641,641,A330,3,False,5,27,3,febrero
E28237,2023-10-09,True,Consulta de trámites,Media,42,42,A132,3,True,5,-87,5,octubre
E28238,2023-04-27,False,Queja,Alta,1183,178,A037,3,False,5,1,3,abril
E28239,2023-03-20,False,Solicitud de documentos,Baja,2622,563,A145,3,True,5,-82,2,marzo
E28240,2024-06-14,True,Consulta de matrícula,Alta,2849,786,A453,1,True,1,-57,4,junio
E28241,2023-04-21,True,Solicitud de documentos,Media,469,469,A274,1,True,1,26,4,abril
E28242,2024-02-09,True,Queja,Media,2663,1035,A494,1,True,2,49,3,febrero
E28243,2024-05-20,False,Consulta de matrícula,Baja,2518,623,A108,1,True,3,-50,1,mayo
E28244,2023-05-16,True,Consulta de trámites,Media,894,894,A251,2,False,1,24,5,mayo
E28245,2024-07-30,True,Queja,Media,2335,464,A057,1,True,1,-45,3,julio
E28246,2023-01-13,True,Solicitud de documentos,Media,154,154,A159,1,True,1,97,1,enero
E28247,2023-06-15,True,Consulta de matrícula,Baja,1756,693,A311,2,True,2,-34,5,junio
E28248,2024-05-12,False,Queja,Baja,2857,1102,A281,1,True,1,-57,4,mayo
E28249,2024-07-16,True,Queja,Media,1197,586,A140,3,True,5,-54,4,julio
E28250,2024-07-30,False,Solicitud de documentos,Baja,2137,664,A261,1,True,4,-38,4,julio
E28251,2023-12-31,False,Solicitud de documentos,Baja,3328,811,A205,3,False,3,-5,1,diciembre
E28252,2024-02-11,True,Consulta de trámites,Alta,2517,870,A271,1,False,5,-94,1,febrero
E28253,2023-07-12,False,Consulta de trámites,Alta,2918,430,A433,3,False,1,-7,2,julio
E28254,2024-07-01,True,Queja,Baja,2208,475,A443,1,True,1,67,2,julio
E28255,2023-01-20,True,Solicitud de documentos,Media,2809,937,A065,2,False,1,-23,3,enero
E28256,2024-11-14,True,Queja,Media,1233,761,A001,3,True,2,34,1,noviembre
E28257,2023-04-05,True,Información general,Alta,557,486,A115,1,True,3,42,2,abril
E28258,2023-03-21,True,Solicitud de documentos,Alta,1541,921,A285,3,True,4,-59,4,marzo
E28259,2024-06-25,False,Información general,Media,752,752,A175,3,True,5,35,2,junio
E28260,2024-04-03,False,Información general,Baja,1512,1150,A015,1,True,1,42,2,abril
E28261,2023-06-23,True,Solicitud de documentos,Media,2307,1154,A215,1,False,4,-57,1,junio
E28262,2024-11-17,False,Consulta de trámites,Media,1227,5,A238,2,True,1,43,5,noviembre
E28263,2024-12-27,True,Queja,Alta,316,316,A473,1,True,1,97,5,diciembre
E28264,2023-11-10,False,Consulta de matrícula,Media,2078,598,A450,1,True,1,24,2,noviembre
E28265,2024-11-15,False,Consulta de matrícula,Media,1033,206,A450,1,True,2,4,3,noviembre
E28266,2023-10-24,True,Solicitud de documentos,Alta,1492,636,A090,3,True,3,-20,2,octubre
E28267,2023-06-11,False,Consulta de trámites,Baja,571,571,A081,1,True,1,-83,4,junio
E28268,2023-08-01,False,Consulta de trámites,Baja,3052,1005,A091,2,False,1,-2,4,agosto
E28269,2024-01-19,False,Consulta de trámites,Media,1581,966,A354,2,True,1,-100,2,enero
E28270,2024-12-30,True,Consulta de matrícula,Media,3169,1021,A033,1,True,1,-80,3,diciembre
E28271,2023-11-29,False,Información general,Media,3189,393,A327,3,True,5,69,4,noviembre
E28272,2024-07-26,False,Consulta de matrícula,Alta,197,197,A130,2,False,1,55,3,julio
E28273,2024-06-19,False,Consulta de trámites,Media,1652,550,A217,1,True,3,40,4,junio
E28274,2024-05-03,False,Consulta de matrícula,Media,46,46,A447,3,False,4,50,1,mayo
E28275,2023-02-09,False,Consulta de matrícula,Media,2071,666,A383,2,False,2,59,2,febrero
E28276,2023-08-19,False,Queja,Baja,3091,267,A301,3,True,4,-50,3,agosto
E28277,2023-12-12,False,Solicitud de documentos,Media,640,640,A210,2,True,5,-73,3,diciembre
E28278,2023-05-06,False,Información general,Media,2453,981,A450,1,True,1,55,3,mayo
E28279,2023-07-05,False,Queja,Baja,2871,739,A474,1,True,3,72,2,julio
E28280,2023-03-09,True,Solicitud de documentos,Media,2880,1082,A238,1,True,2,18,1,marzo
E28281,2023-12-13,False,Consulta de trámites,Alta,492,492,A305,3,True,2,-7,2,diciembre
E28282,2024-11-05,False,Queja,Alta,1452,789,A392,2,True,5,-35,4,noviembre
E28283,2024-12-12,False,Solicitud de documentos,Media,2488,414,A348,2,True,2,44,5,diciembre
E28284,2023-10-05,False,Queja,Alta,1381,422,A030,1,True,3,46,3,octubre
E28285,2023-04-27,False,Consulta de matrícula,Media,3346,242,A301,2,False,4,-100,5,abril
E28286,2024-07-24,True,Consulta de matrícula,Baja,2194,463,A332,1,True,1,-74,1,julio
E28287,2024-11-04,True,Queja,Media,3557,866,A065,1,True,4,-5,4,noviembre
E28288,2024-09-05,True,Queja,Media,3088,739,A175,1,True,3,-36,2,septiembre
E28289,2024-10-19,True,Información general,Baja,1313,192,A140,3,True,4,-89,4,octubre
E28290,2024-03-15,False,Consulta de trámites,Media,2526,446,A288,3,True,1,-87,5,marzo
E28291,2024-08-12,False,Consulta de matrícula,Media,1334,330,A231,3,True,5,33,5,agosto
E28292,2023-06-25,False,Queja,Baja,512,311,A390,2,True,2,-7,4,junio
E28293,2024-12-29,True,Solicitud de documentos,Media,3237,1168,A114,1,True,3,-80,4,diciembre
E28294,2023-05-03,True,Consulta de trámites,Alta,2510,976,A125,3,False,4,-28,5,mayo
E28295,2024-09-17,True,Solicitud de documentos,Baja,3502,179,A387,3,True,2,86,1,septiembre
E28296,2024-01-11,True,Consulta de trámites,Alta,2105,52,A079,2,True,1,99,3,enero
E28297,2024-09-20,False,Solicitud de documentos,Media,2019,360,A152,3,True,4,-9,2,septiembre
E28298,2023-09-04,False,Consulta de matrícula,Media,921,444,A081,3,True,3,-21,3,septiembre
E28299,2024-10-28,True,Queja,Baja,904,112,A176,3,True,1,14,1,octubre
E28300,2024-05-22,False,Queja,Media,1876,134,A358,3,True,3,67,2,mayo
E28301,2024-07-05,True,Información general,Media,1950,674,A479,1,True,4,-92,5,julio
E28302,2024-01-22,True,Queja,Media,2144,522,A396,1,False,4,85,5,enero
E28303,2024-09-19,True,Consulta de matrícula,Baja,2257,332,A214,1,True,1,-52,2,septiembre
E28304,2024-10-07,True,Consulta de trámites,Alta,742,569,A480,3,True,3,38,2,octubre
E28305,2023-04-18,False,Consulta de trámites,Baja,3052,99,A314,1,True,5,-9,1,abril
E28306,2023-12-03,False,Queja,Media,3141,115,A410,2,True,1,-44,4,diciembre
E28307,2024-06-26,True,Solicitud de documentos,Media,1649,487,A390,1,True,2,-10,2,junio
E28308,2023-08-12,True,Queja,Baja,1127,773,A081,3,False,4,84,2,agosto
E28309,2024-06-18,False,Consulta de trámites,Alta,3179,444,A328,1,True,1,-58,5,junio
E28310,2023-07-22,False,Información general,Media,2964,1011,A148,1,True,5,10,3,julio
E28311,2024-04-02,True,Consulta de trámites,Media,2989,1093,A196,2,True,4,-41,5,abril
E28312,2023-09-20,True,Solicitud de documentos,Alta,2092,512,A326,2,True,3,48,3,septiembre
E28313,2023-11-16,True,Solicitud de documentos,Baja,710,710,A100,3,True,2,62,3,noviembre
E28314,2023-09-09,True,Información general,Baja,887,104,A233,1,True,1,-88,2,septiembre
E28315,2024-04-03,True,Solicitud de documentos,Baja,2599,936,A466,2,True,4,-21,1,abril
E28316,2023-06-02,False,Queja,Baja,1449,518,A332,1,True,5,-73,3,junio
E28317,2023-08-28,False,Queja,Baja,2370,440,A218,2,True,4,-63,4,agosto
E28318,2024-10-26,True,Consulta de trámites,Baja,3371,444,A137,1,True,1,-26,1,octubre
E28319,2023-05-09,True,Consulta de matrícula,Alta,438,438,A023,2,True,4,72,1,mayo
E28320,2024-12-04,True,Queja,Alta,2811,897,A500,2,True,1,-85,4,diciembre
E28321,2023-04-06,True,Queja,Alta,3538,602,A150,1,True,5,48,3,abril
E28322,2023-02-20,False,Información general,Alta,2235,139,A468,3,True,1,74,3,febrero
E28323,2023-11-08,False,Queja,Baja,3052,909,A426,2,True,2,47,5,noviembre
E28324,2024-03-22,True,Consulta de trámites,Baja,252,121,A373,3,True,1,40,5,marzo
E28325,2023-02-09,False,Información general,Media,2691,314,A348,2,True,5,4,3,febrero
E28326,2024-05-07,True,Queja,Alta,921,413,A117,3,True,2,93,2,mayo
E28327,2024-04-06,True,Consulta de trámites,Media,1552,579,A013,3,True,1,97,5,abril
E28328,2024-03-25,False,Información general,Baja,2735,440,A243,2,False,4,60,2,marzo
E28329,2023-08-21,True,Consulta de matrícula,Baja,3483,972,A470,2,True,3,-56,2,agosto
E28330,2023-11-07,False,Consulta de trámites,Media,1892,469,A337,1,True,1,-2,4,noviembre
E28331,2023-07-14,True,Queja,Media,2528,820,A130,2,True,2,77,2,julio
E28332,2024-05-16,True,Información general,Media,34,34,A066,3,True,1,35,5,mayo
E28333,2024-02-25,True,Consulta de matrícula,Media,1142,544,A412,1,True,4,38,2,febrero
E28334,2024-03-09,True,Consulta de trámites,Baja,1260,1051,A423,1,False,3,53,3,marzo
E28335,2024-03-04,False,Consulta de matrícula,Media,2929,127,A208,1,False,1,-78,4,marzo
E28336,2024-02-18,True,Consulta de trámites,Baja,1094,872,A313,1,True,4,39,5,febrero
E28337,2024-08-05,False,Queja,Baja,2777,425,A465,3,False,5,97,5,agosto
E28338,2023-03-23,False,Consulta de trámites,Media,115,115,A348,2,True,2,-87,3,marzo
E28339,2023-05-16,True,Queja,Media,2496,900,A046,3,False,2,12,3,mayo
E28340,2024-08-07,False,Consulta de trámites,Alta,2360,340,A387,3,True,5,-64,1,agosto
E28341,2023-07-29,True,Información general,Media,1321,196,A432,2,False,3,91,3,julio
E28342,2023-07-17,False,Consulta de trámites,Baja,446,46,A451,1,True,3,7,3,julio
E28343,2024-10-27,False,Consulta de trámites,Media,2229,375,A282,3,False,2,54,3,octubre
E28344,2024-05-12,True,Solicitud de documentos,Media,2231,624,A198,1,True,5,-63,3,mayo
E28345,2023-09-12,True,Solicitud de documentos,Baja,401,182,A453,2,True,2,-48,3,septiembre
E28346,2024-10-06,False,Consulta de trámites,Media,2051,444,A298,1,True,2,3,3,octubre
E28347,2023-12-21,True,Solicitud de documentos,Baja,1407,550,A467,2,True,3,77,3,diciembre
E28348,2023-03-02,True,Queja,Alta,938,938,A196,1,True,1,-56,1,marzo
E28349,2023-10-29,False,Solicitud de documentos,Media,3577,919,A401,2,True,2,-35,5,octubre
E28350,2024-08-14,False,Consulta de trámites,Alta,1329,847,A010,2,True,2,0,2,agosto
E28351,2024-12-09,True,Consulta de matrícula,Baja,3279,405,A451,2,True,4,37,2,diciembre
E28352,2024-02-06,False,Consulta de matrícula,Media,3219,229,A126,1,True,5,-98,5,febrero
E28353,2023-04-06,True,Consulta de trámites,Media,1773,846,A089,3,True,5,-49,1,abril
E28354,2024-05-09,True,Consulta de trámites,Media,703,703,A461,1,True,3,24,2,mayo
E28355,2024-11-05,False,Consulta de matrícula,Baja,1685,220,A303,1,True,5,11,5,noviembre
E28356,2023-01-21,True,Información general,Media,1661,288,A174,1,True,2,80,4,enero
E28357,2023-05-15,False,Solicitud de documentos,Media,1293,1055,A050,1,False,2,-78,2,mayo
E28358,2024-12-15,True,Información general,Baja,2363,874,A180,3,False,5,-98,3,diciembre
E28359,2023-10-31,True,Queja,Baja,2560,685,A475,3,True,3,-22,4,octubre
E28360,2023-02-17,True,Consulta de matrícula,Media,685,685,A335,2,True,2,-84,1,febrero
E28361,2024-09-20,False,Consulta de matrícula,Media,717,717,A014,3,True,5,-86,2,septiembre
E28362,2024-01-13,False,Información general,Media,3494,976,A204,2,True,4,-67,1,enero
E28363,2023-12-03,True,Queja,Media,2771,873,A346,3,True,4,80,3,diciembre
E28364,2024-12-30,False,Información general,Media,2480,1038,A398,2,True,1,29,3,diciembre
E28365,2023-01-23,False,Queja,Alta,1032,484,A244,1,True,2,42,1,enero
E28366,2023-10-26,True,Consulta de trámites,Media,3263,29,A221,3,True,5,-58,3,octubre
E28367,2024-10-06,False,Consulta de trámites,Baja,1627,912,A102,2,True,1,11,3,octubre
E28368,2024-08-15,False,Consulta de matrícula,Alta,749,350,A092,3,True,3,-93,4,agosto
E28369,2023-09-06,False,Consulta de trámites,Media,629,272,A034,3,False,4,14,1,septiembre
E28370,2024-10-12,True,Información general,Baja,2221,454,A403,1,True,3,-24,5,octubre
E28371,2023-06-25,True,Queja,Media,3436,712,A338,3,False,4,-66,2,junio
E28372,2023-10-10,False,Consulta de matrícula,Baja,60,60,A142,3,True,2,-1,4,octubre
E28373,2024-05-03,True,Consulta de trámites,Media,1233,304,A270,1,True,3,84,1,mayo
E28374,2023-08-27,False,Consulta de matrícula,Alta,853,72,A318,3,True,3,-95,3,agosto
E28375,2023-03-20,True,Consulta de matrícula,Media,1764,433,A274,1,True,4,-16,1,marzo
E28376,2023-12-16,False,Queja,Baja,2889,1106,A115,2,True,3,-7,2,diciembre
E28377,2024-06-04,True,Información general,Alta,3500,841,A197,3,True,3,59,1,junio
E28378,2024-03-04,False,Información general,Alta,479,474,A011,1,True,4,74,2,marzo
E28379,2023-10-14,True,Solicitud de documentos,Media,2716,137,A262,3,True,4,69,3,octubre
E28380,2023-02-05,False,Información general,Alta,2820,536,A330,1,True,3,-89,4,febrero
E28381,2023-07-27,True,Consulta de trámites,Alta,2705,1098,A310,1,True,1,-13,5,julio
E28382,2023-04-18,True,Solicitud de documentos,Baja,1523,1110,A103,2,True,3,-58,4,abril
E28383,2024-06-14,True,Solicitud de documentos,Media,1307,480,A442,3,False,2,-100,2,junio
E28384,2024-02-21,False,Solicitud de documentos,Baja,425,425,A433,3,True,2,-62,4,febrero
E28385,2023-02-15,False,Solicitud de documentos,Media,2193,431,A059,1,True,1,95,5,febrero
E28386,2024-04-16,False,Información general,Media,1707,1096,A042,2,True,2,19,2,abril
E28387,2023-05-30,True,Solicitud de documentos,Media,2367,451,A415,3,True,3,-53,1,mayo
E28388,2023-07-04,False,Consulta de trámites,Baja,2315,377,A474,3,False,4,-77,5,julio
E28389,2024-12-12,True,Consulta de trámites,Media,305,305,A198,1,False,2,85,5,diciembre
E28390,2023-07-28,True,Consulta de matrícula,Media,860,324,A002,3,False,2,-28,1,julio
E28391,2023-04-03,True,Consulta de trámites,Baja,107,107,A080,2,False,5,88,1,abril
E28392,2023-08-24,False,Consulta de matrícula,Media,3439,687,A499,3,True,1,-33,1,agosto
E28393,2023-11-03,True,Consulta de trámites,Media,64,64,A488,3,True,2,-88,2,noviembre
E28394,2023-06-21,False,Solicitud de documentos,Baja,92,92,A155,1,True,3,38,4,junio
E28395,2024-10-16,False,Queja,Media,2765,388,A033,1,True,2,-13,3,octubre
E28396,2023-01-03,True,Solicitud de documentos,Baja,3274,217,A390,2,True,3,-2,4,enero
E28397,2023-05-27,False,Información general,Media,756,560,A043,3,False,1,17,4,mayo
E28398,2024-08-09,True,Consulta de matrícula,Media,2108,678,A173,1,False,2,69,5,agosto
E28399,2023-01-02,True,Queja,Media,1594,1157,A499,2,True,1,14,1,enero
E28400,2024-09-25,False,Consulta de trámites,Alta,1334,303,A471,2,True,4,73,2,septiembre
E28401,2024-05-02,True,Solicitud de documentos,Media,2301,972,A268,3,True,4,-74,1,mayo
E28402,2023-07-22,True,Consulta de matrícula,Media,2300,428,A045,2,True,3,-56,1,julio
E28403,2023-04-13,True,Consulta de matrícula,Media,2339,586,A167,3,True,2,-51,4,abril
E28404,2024-01-24,False,Consulta de trámites,Alta,1602,712,A253,1,True,5,67,4,enero
E28405,2023-01-02,False,Consulta de matrícula,Media,2222,544,A215,3,True,5,-94,4,enero
E28406,2024-07-18,False,Consulta de trámites,Media,3084,1106,A290,2,True,1,-90,1,julio
E28407,2024-02-15,True,Consulta de trámites,Alta,1340,1058,A205,3,True,2,-8,3,febrero
E28408,2023-12-18,True,Solicitud de documentos,Media,2135,1084,A178,1,True,3,37,5,diciembre
E28409,2024-02-09,False,Consulta de matrícula,Alta,3506,837,A058,1,True,4,-60,3,febrero
E28410,2024-12-15,False,Información general,Baja,2207,758,A276,2,True,5,-53,2,diciembre
E28411,2023-02-18,False,Información general,Media,1316,705,A295,1,False,2,-34,1,febrero
E28412,2023-12-20,False,Solicitud de documentos,Baja,1400,523,A459,3,True,1,-1,4,diciembre
E28413,2024-01-03,False,Solicitud de documentos,Media,1203,332,A266,3,True,1,-84,2,enero
E28414,2023-04-24,True,Consulta de trámites,Media,33,33,A247,1,False,1,44,2,abril
E28415,2024-09-15,False,Información general,Baja,2040,870,A410,2,True,4,-68,5,septiembre
E28416,2023-07-26,True,Consulta de matrícula,Baja,2576,147,A178,2,False,4,-38,4,julio
E28417,2023-06-09,True,Información general,Baja,1354,1134,A423,1,True,5,62,2,junio
E28418,2023-03-15,True,Solicitud de documentos,Baja,3069,453,A279,2,True,2,65,3,marzo
E28419,2024-10-28,True,Solicitud de documentos,Baja,1650,1138,A041,3,False,3,-27,5,octubre
E28420,2023-08-24,False,Consulta de trámites,Baja,2176,893,A293,2,True,4,27,5,agosto
E28421,2024-02-07,True,Consulta de matrícula,Baja,742,513,A015,2,True,2,-31,2,febrero
E28422,2023-11-13,False,Solicitud de documentos,Media,121,121,A297,1,True,2,-47,1,noviembre
E28423,2023-07-21,True,Consulta de matrícula,Media,1555,1146,A176,1,True,5,-90,3,julio
E28424,2024-12-04,False,Información general,Media,2447,214,A452,3,True,4,3,5,diciembre
E28425,2024-03-25,False,Consulta de trámites,Alta,2804,931,A208,1,True,2,-91,4,marzo
E28426,2024-09-30,True,Información general,Media,3414,867,A099,1,False,2,19,4,septiembre
E28427,2023-08-19,False,Solicitud de documentos,Alta,1549,999,A141,2,True,3,12,3,agosto
E28428,2023-12-15,True,Solicitud de documentos,Media,366,180,A138,3,True,3,90,2,diciembre
E28429,2024-02-03,False,Consulta de matrícula,Alta,205,205,A261,2,False,1,94,5,febrero
E28430,2023-05-26,True,Solicitud de documentos,Media,2293,405,A354,2,True,1,-90,5,mayo
E28431,2023-04-04,True,Consulta de matrícula,Media,1111,97,A401,1,False,2,25,5,abril
E28432,2024-10-17,False,Queja,Alta,3486,55,A130,1,True,2,-67,2,octubre
E28433,2024-10-09,False,Solicitud de documentos,Media,2434,136,A082,2,True,5,47,5,octubre
E28434,2023-02-27,True,Información general,Media,3295,556,A045,3,True,3,43,4,febrero
E28435,2023-07-30,True,Información general,Media,1861,437,A001,3,False,3,99,5,julio
E28436,2024-10-28,False,Consulta de matrícula,Media,1613,1192,A479,1,True,5,-47,1,octubre
E28437,2024-01-09,True,Queja,Media,2258,1096,A058,3,True,2,-86,2,enero
E28438,2024-04-01,True,Solicitud de documentos,Alta,291,61,A281,1,True,1,63,5,abril
E28439,2023-02-03,True,Consulta de trámites,Baja,2987,363,A163,2,True,5,-72,5,febrero
E28440,2024-01-31,False,Consulta de trámites,Media,2139,462,A315,3,True,4,65,3,enero
E28441,2024-01-27,True,Información general,Media,1089,161,A111,1,True,1,-17,5,enero
E28442,2023-11-13,True,Solicitud de documentos,Alta,1718,924,A266,3,True,2,-6,4,noviembre
E28443,2024-10-28,False,Consulta de trámites,Media,1509,1186,A369,1,True,5,87,4,octubre
E28444,2023-10-03,True,Consulta de matrícula,Baja,657,456,A168,3,True,2,21,3,octubre
E28445,2024-03-20,True,Solicitud de documentos,Media,1592,297,A320,3,True,5,-20,1,marzo
E28446,2024-11-18,True,Información general,Media,3179,886,A024,1,True,2,0,1,noviembre
E28447,2024-12-12,True,Queja,Media,1697,54,A169,2,True,4,29,1,diciembre
E28448,2024-01-01,False,Consulta de matrícula,Baja,139,139,A243,1,True,5,69,3,enero
E28449,2023-07-29,True,Consulta de matrícula,Media,1829,477,A203,2,True,5,41,3,julio
E28450,2023-11-19,True,Solicitud de documentos,Baja,1016,285,A170,1,True,2,74,4,noviembre
E28451,2023-10-06,True,Queja,Baja,1520,386,A487,2,True,5,6,2,octubre
E28452,2023-12-02,True,Consulta de matrícula,Baja,2043,890,A048,2,True,3,98,2,diciembre
E28453,2024-09-08,True,Queja,Media,2041,387,A211,1,True,5,-88,1,septiembre
E28454,2024-07-25,False,Información general,Alta,1272,734,A100,2,True,2,32,2,julio
E28455,2024-01-05,False,Consulta de matrícula,Alta,2715,1000,A292,2,True,3,52,5,enero
E28456,2023-03-06,True,Consulta de trámites,Media,1858,775,A256,1,False,5,0,1,marzo
E28457,2024-01-20,True,Información general,Baja,1993,657,A253,2,True,3,93,4,enero
E28458,2024-10-15,False,Información general,Baja,672,672,A178,2,True,1,-54,2,octubre
E28459,2024-10-29,False,Consulta de matrícula,Media,2766,178,A338,2,True,3,27,3,octubre
E28460,2023-11-16,False,Consulta de trámites,Alta,1849,1107,A011,1,True,4,-41,2,noviembre
E28461,2024-01-10,True,Queja,Baja,496,496,A196,1,True,3,-76,4,enero
